Document ID,text_size,Size Classification (Range),Size Classification (Thirds),File Type
5924,448.71,Small,Lower,excel
5925,1778.91,Medium,Lower,pdf
5926,4087601.33,Large,Mid,pdf
5927,568.38,Small,Mid,pdf
5928,915.90,Small,Mid,excel
5929,994.90,Small,Mid,excel
5930,417.01,Small,Lower,excel
5931,866.66,Small,Mid,pdf
5932,434.63,Small,Lower,excel
5933,8090.76,Medium,Lower,excel
5934,58.75,Small,Lower,doc
5935,16790.73,Medium,Mid,excel
5936,4118049.50,Large,Mid,pdf
5937,640.81,Small,Mid,pdf
5938,421.01,Small,Lower,excel
5939,3172.34,Medium,Lower,pdf
5940,105.57,Small,Lower,pdf
5941,295.43,Small,Lower,excel
5942,23690.79,Medium,Mid,pdf
5943,16904.92,Medium,Mid,excel
5944,18097.53,Medium,Mid,excel
5945,29719.96,Medium,Mid,pdf
5946,11558.97,Medium,Lower,pdf
5947,22122.18,Medium,Mid,pdf
5948,354.74,Small,Lower,excel
5949,21546.21,Medium,Mid,excel
5950,168.02,Small,Lower,excel
5951,479.08,Small,Lower,excel
5952,973.87,Small,Mid,excel
5953,591.45,Small,Mid,excel
5954,802.14,Small,Mid,pdf
5955,703.26,Small,Mid,pdf
5956,335.95,Small,Lower,excel
5957,12497.23,Medium,Lower,pdf
5958,254.41,Small,Lower,pdf
5959,997.49,Small,Mid,excel
5960,737.33,Small,Mid,pdf
5961,23.56,Small,Lower,doc
5962,734.35,Small,Mid,excel
5963,25061.24,Medium,Mid,excel
5964,911633.12,Large,Lower,excel
5965,19.63,Small,Lower,doc
5966,164.35,Small,Lower,pdf
5967,16581.08,Medium,Mid,excel
5968,13474.48,Medium,Lower,excel
5969,9683.09,Medium,Lower,excel
5970,146.98,Small,Lower,excel
5971,26707.21,Medium,Mid,excel
5972,23997.29,Medium,Mid,pdf
5973,617.03,Small,Mid,pdf
5974,404.25,Small,Lower,pdf
5975,2519903.75,Large,Mid,excel
5976,950.36,Small,Mid,excel
5977,838.53,Small,Mid,excel
5978,706.54,Small,Mid,excel
5979,629450.69,Large,Lower,pdf
5980,880.39,Small,Mid,pdf
5981,17131.19,Medium,Mid,excel
5982,2980747.08,Large,Mid,pdf
5983,351.77,Small,Lower,excel
5984,909.02,Small,Mid,excel
5985,787.79,Small,Mid,pdf
5986,263.41,Small,Lower,excel
5987,477.66,Small,Lower,pdf
5988,896.32,Small,Mid,excel
5989,3976094.15,Large,Mid,pdf
5990,850.26,Small,Mid,pdf
5991,23163.67,Medium,Mid,excel
5992,25551.76,Medium,Mid,pdf
5993,625.44,Small,Mid,pdf
5994,729.45,Small,Mid,excel
5995,950.09,Small,Mid,excel
5996,261.65,Small,Lower,excel
5997,60.14,Small,Lower,msg
5998,16189.34,Medium,Mid,excel
5999,519.62,Small,Mid,pdf
6000,671.30,Small,Mid,excel
6001,674.67,Small,Mid,pdf
6002,358.75,Small,Lower,pdf
6003,385.81,Small,Lower,excel
6004,23434.93,Medium,Mid,pdf
6005,27357.29,Medium,Mid,excel
6006,3080.79,Medium,Lower,excel
6007,251.69,Small,Lower,excel
6008,928.57,Small,Mid,excel
6009,64.70,Small,Lower,msg
6010,17494.44,Medium,Mid,pdf
6011,127.90,Small,Lower,pdf
6012,872.49,Small,Mid,excel
6013,591.70,Small,Mid,pdf
6014,208.82,Small,Lower,excel
6015,9412.14,Medium,Lower,pdf
6016,4035469.84,Large,Mid,pdf
6017,107.65,Small,Lower,pdf
6018,795.50,Small,Mid,pdf
6019,9213.24,Medium,Lower,excel
6020,727.16,Small,Mid,excel
6021,919419.73,Large,Lower,pdf
6022,10830.41,Medium,Lower,excel
6023,750.48,Small,Mid,pdf
6024,880.16,Small,Mid,excel
6025,353.81,Small,Lower,pdf
6026,795.69,Small,Mid,pdf
6027,603.48,Small,Mid,pdf
6028,3046.33,Medium,Lower,excel
6029,965.56,Small,Mid,pdf
6030,4092.51,Medium,Lower,excel
6031,644.71,Small,Mid,excel
6032,4675.31,Medium,Lower,pdf
6033,7448.08,Medium,Lower,excel
6034,14819.67,Medium,Lower,excel
6035,1614.69,Medium,Lower,excel
6036,572.71,Small,Mid,excel
6037,6743.67,Medium,Lower,pdf
6038,20544.24,Medium,Mid,pdf
6039,20961.52,Medium,Mid,pdf
6040,540.11,Small,Mid,pdf
6041,767.74,Small,Mid,pdf
6042,22891.02,Medium,Mid,pdf
6043,16488.71,Medium,Mid,pdf
6044,902.86,Small,Mid,pdf
6045,794.66,Small,Mid,pdf
6046,113.25,Small,Lower,excel
6047,877.46,Small,Mid,pdf
6048,741.59,Small,Mid,excel
6049,518.31,Small,Mid,pdf
6050,19707.32,Medium,Mid,pdf
6051,896.00,Small,Mid,excel
6052,15326.49,Medium,Lower,pdf
6053,671.22,Small,Mid,excel
6054,775.21,Small,Mid,pdf
6055,19530.41,Medium,Mid,pdf
6056,495.18,Small,Lower,excel
6057,612.49,Small,Mid,excel
6058,7695.50,Medium,Lower,excel
6059,898.25,Small,Mid,pdf
6060,15106.19,Medium,Lower,excel
6061,35.52,Small,Lower,msg
6062,270.34,Small,Lower,excel
6063,435.67,Small,Lower,excel
6064,84.52,Small,Lower,doc
6065,13308.46,Medium,Lower,excel
6066,453.86,Small,Lower,excel
6067,503.15,Small,Mid,pdf
6068,555.47,Small,Mid,excel
6069,5421.95,Medium,Lower,excel
6070,343.10,Small,Lower,pdf
6071,305.34,Small,Lower,pdf
6072,24135.40,Medium,Mid,excel
6073,182.35,Small,Lower,excel
6074,278.29,Small,Lower,pdf
6075,22519.44,Medium,Mid,pdf
6076,590.84,Small,Mid,excel
6077,580.66,Small,Mid,excel
6078,966.34,Small,Mid,pdf
6079,9451.36,Medium,Lower,excel
6080,987.01,Small,Mid,pdf
6081,6264.69,Medium,Lower,pdf
6082,691048.08,Large,Lower,excel
6083,2362772.85,Large,Lower,pdf
6084,971.68,Small,Mid,excel
6085,512.59,Small,Mid,pdf
6086,639.65,Small,Mid,excel
6087,26436.05,Medium,Mid,excel
6088,127513.67,Large,Lower,pdf
6089,963.69,Small,Mid,pdf
6090,17.02,Small,Lower,msg
6091,967.09,Small,Mid,pdf
6092,486.57,Small,Lower,excel
6093,8639.76,Medium,Lower,excel
6094,726.41,Small,Mid,pdf
6095,490.49,Small,Lower,excel
6096,974.89,Small,Mid,excel
6097,478.89,Small,Lower,pdf
6098,12880.57,Medium,Lower,excel
6099,18108.11,Medium,Mid,pdf
6100,21489.26,Medium,Mid,excel
6101,711.07,Small,Mid,pdf
6102,6020.99,Medium,Lower,pdf
6103,115.68,Small,Lower,excel
6104,60.23,Small,Lower,msg
6105,20009.95,Medium,Mid,pdf
6106,19603.69,Medium,Mid,pdf
6107,14187.44,Medium,Lower,pdf
6108,10092.69,Medium,Lower,excel
6109,901.40,Small,Mid,pdf
6110,21390.26,Medium,Mid,excel
6111,1399217.05,Large,Lower,pdf
6112,402.80,Small,Lower,excel
6113,707.25,Small,Mid,excel
6114,27181.91,Medium,Mid,excel
6115,787.73,Small,Mid,excel
6116,6753.96,Medium,Lower,excel
6117,505.69,Small,Mid,pdf
6118,563.16,Small,Mid,pdf
6119,888.63,Small,Mid,pdf
6120,911.99,Small,Mid,pdf
6121,9275.19,Medium,Lower,pdf
6122,631.32,Small,Mid,excel
6123,1282861.90,Large,Lower,excel
6124,305988.00,Large,Lower,excel
6125,3831545.56,Large,Mid,excel
6126,917271.82,Large,Lower,excel
6127,660.17,Small,Mid,excel
6128,26978.84,Medium,Mid,pdf
6129,802.37,Small,Mid,pdf
6130,16112.79,Medium,Mid,excel
6131,13194.05,Medium,Lower,excel
6132,305.94,Small,Lower,excel
6133,4106696.63,Large,Mid,excel
6134,718.83,Small,Mid,pdf
6135,801.40,Small,Mid,pdf
6136,3141.61,Medium,Lower,excel
6137,6289.35,Medium,Lower,excel
6138,837.61,Small,Mid,excel
6139,501.46,Small,Mid,pdf
6140,920.35,Small,Mid,pdf
6141,26679.37,Medium,Mid,pdf
6142,14653.98,Medium,Lower,pdf
6143,14297.55,Medium,Lower,pdf
6144,167.24,Small,Lower,excel
6145,450.93,Small,Lower,pdf
6146,379.36,Small,Lower,pdf
6147,983.79,Small,Mid,pdf
6148,451.41,Small,Lower,pdf
6149,17023.57,Medium,Mid,pdf
6150,25879.38,Medium,Mid,excel
6151,858.74,Small,Mid,pdf
6152,952.83,Small,Mid,excel
6153,1530.74,Medium,Lower,pdf
6154,13333.04,Medium,Lower,excel
6155,940.86,Small,Mid,pdf
6156,156.05,Small,Lower,excel
6157,513.10,Small,Mid,excel
6158,884.58,Small,Mid,excel
6159,531.55,Small,Mid,excel
6160,181.32,Small,Lower,excel
6161,697.89,Small,Mid,excel
6162,3963.28,Medium,Lower,pdf
6163,561.03,Small,Mid,excel
6164,20017.94,Medium,Mid,pdf
6165,173.85,Small,Lower,excel
6166,737.24,Small,Mid,pdf
6167,22479.71,Medium,Mid,excel
6168,996.52,Small,Mid,pdf
6169,21740.18,Medium,Mid,pdf
6170,203.07,Small,Lower,excel
6171,16496.49,Medium,Mid,pdf
6172,25962.13,Medium,Mid,pdf
6173,862.29,Small,Mid,pdf
6174,985.56,Small,Mid,excel
6175,196.11,Small,Lower,pdf
6176,23018.30,Medium,Mid,pdf
6177,21452.31,Medium,Mid,excel
6178,134.65,Small,Lower,excel
6179,2859.82,Medium,Lower,excel
6180,261.54,Small,Lower,pdf
6181,213.27,Small,Lower,excel
6182,613.41,Small,Mid,pdf
6183,73.03,Small,Lower,msg
6184,214.17,Small,Lower,excel
6185,968.10,Small,Mid,pdf
6186,837.95,Small,Mid,pdf
6187,5702.86,Medium,Lower,excel
6188,538.74,Small,Mid,excel
6189,13466.26,Medium,Lower,pdf
6190,588.75,Small,Mid,excel
6191,683.22,Small,Mid,excel
6192,102.21,Small,Lower,excel
6193,194.53,Small,Lower,pdf
6194,7038.33,Medium,Lower,excel
6195,903.36,Small,Mid,pdf
6196,1066739.05,Large,Lower,excel
6197,337.54,Small,Lower,excel
6198,61.91,Small,Lower,doc
6199,950.24,Small,Mid,pdf
6200,76.78,Small,Lower,msg
6201,798.24,Small,Mid,pdf
6202,765.63,Small,Mid,pdf
6203,2549144.67,Large,Mid,pdf
6204,96.80,Small,Lower,msg
6205,18.23,Small,Lower,msg
6206,15921.36,Medium,Mid,pdf
6207,19601.99,Medium,Mid,excel
6208,93.32,Small,Lower,doc
6209,16119.42,Medium,Mid,pdf
6210,20364.87,Medium,Mid,excel
6211,2234099.15,Large,Lower,excel
6212,22958.63,Medium,Mid,pdf
6213,491.25,Small,Lower,pdf
6214,369.23,Small,Lower,excel
6215,1668.75,Medium,Lower,pdf
6216,557.93,Small,Mid,excel
6217,786.14,Small,Mid,pdf
6218,22677.33,Medium,Mid,excel
6219,425.32,Small,Lower,pdf
6220,977.14,Small,Mid,excel
6221,221.13,Small,Lower,pdf
6222,633.02,Small,Mid,excel
6223,488.72,Small,Lower,excel
6224,230.21,Small,Lower,pdf
6225,2815358.90,Large,Mid,pdf
6226,152.76,Small,Lower,excel
6227,333.23,Small,Lower,excel
6228,7885.46,Medium,Lower,excel
6229,335.44,Small,Lower,pdf
6230,460.61,Small,Lower,pdf
6231,371.91,Small,Lower,pdf
6232,540.22,Small,Mid,pdf
6233,781.48,Small,Mid,excel
6234,366.10,Small,Lower,pdf
6235,22051.69,Medium,Mid,pdf
6236,29601.16,Medium,Mid,pdf
6237,12996.24,Medium,Lower,excel
6238,491.43,Small,Lower,pdf
6239,3923939.26,Large,Mid,pdf
6240,596.63,Small,Mid,excel
6241,2263540.80,Large,Lower,pdf
6242,209.50,Small,Lower,excel
6243,435.17,Small,Lower,pdf
6244,1631171.98,Large,Lower,excel
6245,249.64,Small,Lower,excel
6246,20669.61,Medium,Mid,pdf
6247,579.68,Small,Mid,pdf
6248,502.69,Small,Mid,pdf
6249,29171.93,Medium,Mid,pdf
6250,63440.89,Large,Lower,pdf
6251,846.50,Small,Mid,excel
6252,583.79,Small,Mid,excel
6253,191.68,Small,Lower,excel
6254,355.47,Small,Lower,excel
6255,833.27,Small,Mid,excel
6256,49.54,Small,Lower,msg
6257,738.51,Small,Mid,excel
6258,140.53,Small,Lower,excel
6259,946.63,Small,Mid,pdf
6260,489.71,Small,Lower,excel
6261,24552.51,Medium,Mid,excel
6262,5627.07,Medium,Lower,excel
6263,960.48,Small,Mid,pdf
6264,4753673.89,Large,Mid,pdf
6265,7963.71,Medium,Lower,pdf
6266,368.17,Small,Lower,excel
6267,25696.32,Medium,Mid,pdf
6268,182.62,Small,Lower,excel
6269,720.04,Small,Mid,pdf
6270,577.88,Small,Mid,pdf
6271,550.43,Small,Mid,excel
6272,10291.52,Medium,Lower,excel
6273,154.11,Small,Lower,excel
6274,335.39,Small,Lower,pdf
6275,29789.12,Medium,Mid,pdf
6276,88.65,Small,Lower,doc
6277,784.04,Small,Mid,excel
6278,306.66,Small,Lower,excel
6279,493.44,Small,Lower,excel
6280,763.18,Small,Mid,pdf
6281,163.51,Small,Lower,pdf
6282,52.25,Small,Lower,msg
6283,2873496.86,Large,Mid,pdf
6284,624.26,Small,Mid,pdf
6285,3918.32,Medium,Lower,pdf
6286,550.93,Small,Mid,pdf
6287,651.66,Small,Mid,excel
6288,21458.79,Medium,Mid,pdf
6289,2051.15,Medium,Lower,excel
6290,161.52,Small,Lower,pdf
6291,498.38,Small,Lower,excel
6292,677.69,Small,Mid,excel
6293,2338.54,Medium,Lower,excel
6294,900.09,Small,Mid,excel
6295,502943.20,Large,Lower,excel
6296,259.91,Small,Lower,pdf
6297,1033733.38,Large,Lower,pdf
6298,15242.69,Medium,Lower,excel
6299,462.01,Small,Lower,pdf
6300,840.14,Small,Mid,excel
6301,6262.54,Medium,Lower,pdf
6302,745.16,Small,Mid,excel
6303,881.33,Small,Mid,excel
6304,14846.35,Medium,Lower,pdf
6305,23177.96,Medium,Mid,pdf
6306,289.50,Small,Lower,excel
6307,639.79,Small,Mid,excel
6308,4883704.09,Large,Mid,excel
6309,1783800.88,Large,Lower,excel
6310,4739478.74,Large,Mid,excel
6311,377.55,Small,Lower,pdf
6312,683.68,Small,Mid,pdf
6313,98.58,Small,Lower,msg
6314,711.79,Small,Mid,pdf
6315,3171.24,Medium,Lower,pdf
6316,242731.12,Large,Lower,pdf
6317,24908.42,Medium,Mid,pdf
6318,13237.44,Medium,Lower,pdf
6319,903.51,Small,Mid,excel
6320,1455.14,Medium,Lower,excel
6321,25.26,Small,Lower,msg
6322,624.33,Small,Mid,pdf
6323,418.26,Small,Lower,pdf
6324,483.85,Small,Lower,excel
6325,17885.45,Medium,Mid,pdf
6326,101.22,Small,Lower,excel
6327,187708.03,Large,Lower,excel
6328,705.75,Small,Mid,excel
6329,182.42,Small,Lower,excel
6330,705.83,Small,Mid,excel
6331,834.70,Small,Mid,excel
6332,811.66,Small,Mid,pdf
6333,20208.86,Medium,Mid,excel
6334,542.65,Small,Mid,pdf
6335,858.86,Small,Mid,pdf
6336,527.77,Small,Mid,pdf
6337,16817.56,Medium,Mid,excel
6338,573.38,Small,Mid,pdf
6339,20269.39,Medium,Mid,pdf
6340,463837.98,Large,Lower,pdf
6341,4093895.97,Large,Mid,excel
6342,571.92,Small,Mid,excel
6343,215.54,Small,Lower,excel
6344,677548.47,Large,Lower,excel
6345,102.46,Small,Lower,pdf
6346,946.90,Small,Mid,pdf
6347,4837332.26,Large,Mid,pdf
6348,103.79,Small,Lower,excel
6349,193.49,Small,Lower,excel
6350,522.96,Small,Mid,excel
6351,15616.23,Medium,Mid,pdf
6352,765.08,Small,Mid,excel
6353,5177.51,Medium,Lower,pdf
6354,485.06,Small,Lower,pdf
6355,105.76,Small,Lower,pdf
6356,11.26,Small,Lower,doc
6357,867.94,Small,Mid,excel
6358,612.39,Small,Mid,excel
6359,22192.50,Medium,Mid,pdf
6360,583.99,Small,Mid,excel
6361,569.66,Small,Mid,pdf
6362,939.93,Small,Mid,excel
6363,287.90,Small,Lower,excel
6364,106.57,Small,Lower,pdf
6365,885.71,Small,Mid,excel
6366,449.62,Small,Lower,pdf
6367,2055140.45,Large,Lower,pdf
6368,1702330.47,Large,Lower,pdf
6369,423.18,Small,Lower,excel
6370,1584831.64,Large,Lower,pdf
6371,68.74,Small,Lower,msg
6372,31.24,Small,Lower,msg
6373,139.49,Small,Lower,excel
6374,606.09,Small,Mid,pdf
6375,4023993.75,Large,Mid,pdf
6376,27773.11,Medium,Mid,pdf
6377,297.78,Small,Lower,pdf
6378,971.52,Small,Mid,excel
6379,12356.58,Medium,Lower,pdf
6380,601.83,Small,Mid,excel
6381,599.12,Small,Mid,pdf
6382,771.34,Small,Mid,pdf
6383,1279755.59,Large,Lower,pdf
6384,320.58,Small,Lower,excel
6385,414.29,Small,Lower,excel
6386,2120481.96,Large,Lower,excel
6387,305.96,Small,Lower,pdf
6388,19600.28,Medium,Mid,pdf
6389,177.35,Small,Lower,pdf
6390,450.08,Small,Lower,excel
6391,3029877.39,Large,Mid,excel
6392,142.16,Small,Lower,excel
6393,1432335.49,Large,Lower,excel
6394,6392.41,Medium,Lower,excel
6395,298.29,Small,Lower,pdf
6396,21634.37,Medium,Mid,pdf
6397,13849.68,Medium,Lower,excel
6398,17.17,Small,Lower,msg
6399,360.03,Small,Lower,pdf
6400,505.84,Small,Mid,excel
6401,2464688.60,Large,Lower,pdf
6402,816.75,Small,Mid,pdf
6403,13407.88,Medium,Lower,pdf
6404,958.70,Small,Mid,excel
6405,796.01,Small,Mid,excel
6406,4881689.57,Large,Mid,excel
6407,72.21,Small,Lower,msg
6408,297.13,Small,Lower,pdf
6409,2400.05,Medium,Lower,excel
6410,392.04,Small,Lower,excel
6411,107.15,Small,Lower,excel
6412,58.49,Small,Lower,doc
6413,8558.54,Medium,Lower,excel
6414,973.71,Small,Mid,pdf
6415,806.92,Small,Mid,excel
6416,261.80,Small,Lower,excel
6417,616.62,Small,Mid,pdf
6418,26806.43,Medium,Mid,pdf
6419,911.23,Small,Mid,pdf
6420,876.76,Small,Mid,excel
6421,439.34,Small,Lower,excel
6422,1031040.38,Large,Lower,excel
6423,15723.03,Medium,Mid,pdf
6424,2292052.96,Large,Lower,excel
6425,11497.12,Medium,Lower,excel
6426,22680.95,Medium,Mid,excel
6427,3989.28,Medium,Lower,excel
6428,774.18,Small,Mid,excel
6429,11.36,Small,Lower,msg
6430,3673356.77,Large,Mid,pdf
6431,20057.90,Medium,Mid,pdf
6432,6690.90,Medium,Lower,pdf
6433,399.60,Small,Lower,pdf
6434,515.39,Small,Mid,pdf
6435,184.52,Small,Lower,excel
6436,5754.48,Medium,Lower,excel
6437,76.57,Small,Lower,msg
6438,151.32,Small,Lower,pdf
6439,406.97,Small,Lower,pdf
6440,876.21,Small,Mid,excel
6441,23865.36,Medium,Mid,pdf
6442,28260.65,Medium,Mid,pdf
6443,993.06,Small,Mid,pdf
6444,3081257.96,Large,Mid,excel
6445,7793.91,Medium,Lower,pdf
6446,528.32,Small,Mid,excel
6447,2805677.70,Large,Mid,excel
6448,176.25,Small,Lower,pdf
6449,16753.20,Medium,Mid,pdf
6450,26804.35,Medium,Mid,excel
6451,9548.43,Medium,Lower,pdf
6452,614.78,Small,Mid,excel
6453,12825.72,Medium,Lower,excel
6454,27733.59,Medium,Mid,excel
6455,819.06,Small,Mid,excel
6456,535.20,Small,Mid,pdf
6457,2826.97,Medium,Lower,pdf
6458,265.94,Small,Lower,excel
6459,20873.46,Medium,Mid,excel
6460,917.83,Small,Mid,pdf
6461,167.98,Small,Lower,excel
6462,405.97,Small,Lower,excel
6463,5146.31,Medium,Lower,pdf
6464,553.48,Small,Mid,excel
6465,12161.92,Medium,Lower,pdf
6466,12233.46,Medium,Lower,excel
6467,971.36,Small,Mid,pdf
6468,397.40,Small,Lower,excel
6469,924.33,Small,Mid,pdf
6470,842.77,Small,Mid,pdf
6471,29540.47,Medium,Mid,excel
6472,932602.00,Large,Lower,excel
6473,2906.09,Medium,Lower,excel
6474,15175.94,Medium,Lower,pdf
6475,28914.11,Medium,Mid,pdf
6476,598.06,Small,Mid,pdf
6477,17215.78,Medium,Mid,excel
6478,3206.15,Medium,Lower,excel
6479,395.27,Small,Lower,pdf
6480,740.79,Small,Mid,pdf
6481,21671.77,Medium,Mid,pdf
6482,4113042.90,Large,Mid,pdf
6483,7959.73,Medium,Lower,pdf
6484,17218.78,Medium,Mid,pdf
6485,385.27,Small,Lower,excel
6486,61.47,Small,Lower,doc
6487,15219.08,Medium,Lower,pdf
6488,8753.50,Medium,Lower,pdf
6489,5384.86,Medium,Lower,pdf
6490,105.71,Small,Lower,pdf
6491,355.90,Small,Lower,pdf
6492,957.70,Small,Mid,excel
6493,686.89,Small,Mid,pdf
6494,1289.95,Medium,Lower,excel
6495,2644.83,Medium,Lower,excel
6496,121.74,Small,Lower,excel
6497,116.28,Small,Lower,pdf
6498,720.46,Small,Mid,pdf
6499,10.26,Small,Lower,doc
6500,29623.54,Medium,Mid,pdf
6501,25784.29,Medium,Mid,pdf
6502,761.91,Small,Mid,pdf
6503,195.60,Small,Lower,excel
6504,732.56,Small,Mid,pdf
6505,705.61,Small,Mid,pdf
6506,906.57,Small,Mid,pdf
6507,837.09,Small,Mid,excel
6508,447.72,Small,Lower,excel
6509,189.82,Small,Lower,pdf
6510,3391198.33,Large,Mid,excel
6511,590.21,Small,Mid,excel
6512,139.99,Small,Lower,pdf
6513,425.18,Small,Lower,excel
6514,355.40,Small,Lower,excel
6515,22194.55,Medium,Mid,excel
6516,24787.16,Medium,Mid,pdf
6517,29303.46,Medium,Mid,excel
6518,7638.54,Medium,Lower,excel
6519,7110.79,Medium,Lower,excel
6520,634.41,Small,Mid,excel
6521,587.39,Small,Mid,excel
6522,112.19,Small,Lower,excel
6523,274.39,Small,Lower,pdf
6524,758.49,Small,Mid,excel
6525,27260.21,Medium,Mid,pdf
6526,583.70,Small,Mid,pdf
6527,18837.74,Medium,Mid,excel
6528,21601.45,Medium,Mid,excel
6529,18642.18,Medium,Mid,pdf
6530,13866.04,Medium,Lower,pdf
6531,3594022.19,Large,Mid,pdf
6532,555.03,Small,Mid,excel
6533,514.36,Small,Mid,excel
6534,458.97,Small,Lower,pdf
6535,968.71,Small,Mid,pdf
6536,29489.20,Medium,Mid,excel
6537,468179.00,Large,Lower,excel
6538,305.19,Small,Lower,pdf
6539,296202.84,Large,Lower,pdf
6540,378.46,Small,Lower,excel
6541,417.61,Small,Lower,excel
6542,363.99,Small,Lower,pdf
6543,291.39,Small,Lower,pdf
6544,15787.73,Medium,Mid,pdf
6545,848.41,Small,Mid,excel
6546,977.34,Small,Mid,excel
6547,10930.07,Medium,Lower,excel
6548,20848.22,Medium,Mid,excel
6549,882118.13,Large,Lower,pdf
6550,35.77,Small,Lower,doc
6551,486.94,Small,Lower,excel
6552,289.86,Small,Lower,pdf
6553,552129.87,Large,Lower,pdf
6554,4553170.26,Large,Mid,excel
6555,2943595.89,Large,Mid,excel
6556,27649.59,Medium,Mid,excel
6557,798.74,Small,Mid,excel
6558,25899.30,Medium,Mid,excel
6559,5841.65,Medium,Lower,excel
6560,6364.89,Medium,Lower,pdf
6561,552.67,Small,Mid,pdf
6562,779.65,Small,Mid,excel
6563,838926.84,Large,Lower,pdf
6564,27012.15,Medium,Mid,excel
6565,135.20,Small,Lower,excel
6566,54.08,Small,Lower,doc
6567,752.36,Small,Mid,pdf
6568,57.19,Small,Lower,msg
6569,241.51,Small,Lower,excel
6570,23323.58,Medium,Mid,pdf
6571,18912.92,Medium,Mid,excel
6572,861.28,Small,Mid,pdf
6573,501.19,Small,Mid,pdf
6574,116.98,Small,Lower,pdf
6575,591.98,Small,Mid,excel
6576,1219646.28,Large,Lower,pdf
6577,26483.37,Medium,Mid,pdf
6578,18378.08,Medium,Mid,excel
6579,20724.48,Medium,Mid,excel
6580,275.65,Small,Lower,pdf
6581,18374.81,Medium,Mid,excel
6582,457.33,Small,Lower,pdf
6583,964.34,Small,Mid,excel
6584,4908125.81,Large,Mid,pdf
6585,332.86,Small,Lower,pdf
6586,783.52,Small,Mid,pdf
6587,24891.88,Medium,Mid,excel
6588,145.85,Small,Lower,excel
6589,616.30,Small,Mid,pdf
6590,2211482.15,Large,Lower,pdf
6591,936.67,Small,Mid,excel
6592,796.28,Small,Mid,pdf
6593,3191562.29,Large,Mid,pdf
6594,607.50,Small,Mid,pdf
6595,485.58,Small,Lower,pdf
6596,448.04,Small,Lower,pdf
6597,3316114.61,Large,Mid,pdf
6598,777.48,Small,Mid,excel
6599,66678.82,Large,Lower,pdf
6600,462.30,Small,Lower,pdf
6601,685.20,Small,Mid,pdf
6602,225.89,Small,Lower,excel
6603,325.71,Small,Lower,pdf
6604,28554.77,Medium,Mid,pdf
6605,374.21,Small,Lower,pdf
6606,1935.73,Medium,Lower,pdf
6607,919.84,Small,Mid,pdf
6608,9107.09,Medium,Lower,excel
6609,439.21,Small,Lower,pdf
6610,5553.60,Medium,Lower,pdf
6611,994.70,Small,Mid,excel
6612,18543.43,Medium,Mid,pdf
6613,400.93,Small,Lower,excel
6614,224.34,Small,Lower,pdf
6615,55.71,Small,Lower,msg
6616,770.22,Small,Mid,pdf
6617,243.35,Small,Lower,pdf
6618,28340.82,Medium,Mid,pdf
6619,10122.53,Medium,Lower,pdf
6620,486.27,Small,Lower,excel
6621,21887.63,Medium,Mid,pdf
6622,236.12,Small,Lower,excel
6623,862.84,Small,Mid,pdf
6624,19460.63,Medium,Mid,pdf
6625,281.49,Small,Lower,pdf
6626,287.10,Small,Lower,excel
6627,717.61,Small,Mid,excel
6628,756.71,Small,Mid,pdf
6629,571.88,Small,Mid,excel
6630,24924.58,Medium,Mid,excel
6631,3547069.27,Large,Mid,excel
6632,19110.09,Medium,Mid,excel
6633,5773.18,Medium,Lower,pdf
6634,112.87,Small,Lower,pdf
6635,41.31,Small,Lower,msg
6636,857.76,Small,Mid,excel
6637,682.01,Small,Mid,excel
6638,770.77,Small,Mid,pdf
6639,28590.50,Medium,Mid,excel
6640,451.70,Small,Lower,excel
6641,133.41,Small,Lower,pdf
6642,3882.51,Medium,Lower,pdf
6643,7810.99,Medium,Lower,excel
6644,455.17,Small,Lower,pdf
6645,931.49,Small,Mid,pdf
6646,10816.59,Medium,Lower,pdf
6647,685.02,Small,Mid,excel
6648,602.50,Small,Mid,excel
6649,2680296.67,Large,Mid,pdf
6650,8648.69,Medium,Lower,pdf
6651,103.59,Small,Lower,excel
6652,20024.17,Medium,Mid,pdf
6653,11228.67,Medium,Lower,excel
6654,22988.11,Medium,Mid,pdf
6655,2933539.76,Large,Mid,pdf
6656,1882825.89,Large,Lower,excel
6657,24230.05,Medium,Mid,pdf
6658,45.21,Small,Lower,msg
6659,872.31,Small,Mid,excel
6660,584.10,Small,Mid,pdf
6661,946.00,Small,Mid,pdf
6662,178.57,Small,Lower,excel
6663,565.12,Small,Mid,excel
6664,262.53,Small,Lower,excel
6665,27697.43,Medium,Mid,pdf
6666,719.48,Small,Mid,pdf
6667,122.81,Small,Lower,pdf
6668,544.17,Small,Mid,excel
6669,150.18,Small,Lower,excel
6670,291.24,Small,Lower,excel
6671,198.32,Small,Lower,pdf
6672,1742328.53,Large,Lower,excel
6673,100.58,Small,Lower,excel
6674,22171.87,Medium,Mid,excel
6675,969.80,Small,Mid,excel
6676,43.99,Small,Lower,msg
6677,26217.47,Medium,Mid,excel
6678,4521243.22,Large,Mid,excel
6679,824.47,Small,Mid,pdf
6680,4759029.08,Large,Mid,excel
6681,22205.89,Medium,Mid,excel
6682,407.37,Small,Lower,pdf
6683,28450.93,Medium,Mid,pdf
6684,81.65,Small,Lower,doc
6685,783.19,Small,Mid,pdf
6686,11341.88,Medium,Lower,pdf
6687,2152.16,Medium,Lower,pdf
6688,566.24,Small,Mid,pdf
